station,carrier,total_stops,month,delayed_stops,delay_minutes,delay_risk,delay_severity_min,lat,lon,t2m_c,precip_mm,snowfall_mm,wind_ms,freezing,heavy_rain,windy,cluster_x,cluster_y,cluster
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1175,3,56,763,0.0476595744680851,13.625,49.9665908,19.7734951,7.160552978515625,1.7605528831481934,0.0638160854578018,0.5606686708299939,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1140,4,58,610,0.0508771929824561,10.517241379310343,49.9665908,19.7734951,11.102447509765623,2.608330011367798,0.048050656914711,1.3698967034542182,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1178,5,49,575,0.0415959252971137,11.73469387755102,49.9665908,19.7734951,15.944732666015623,1.6714835166931152,0.0,1.3136353978637163,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1137,6,51,648,0.0448548812664907,12.705882352941176,49.9665908,19.7734951,19.003692626953125,3.409430980682373,0.0,0.5319217054444899,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1175,7,68,732,0.0578723404255319,10.764705882352942,49.9665908,19.7734951,21.469146728515625,2.157845020294189,0.0,0.6153473219697603,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1178,8,90,1049,0.0764006791171477,11.655555555555557,49.9665908,19.7734951,21.217193603515625,2.698685646057129,0.0,0.3316859407417538,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1138,9,72,1078,0.0632688927943761,14.97222222222222,49.9665908,19.7734951,17.046051025390625,4.448534965515137,0.0,1.1116179988491617,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1175,10,37,460,0.0314893617021276,12.432432432432432,49.9665908,19.7734951,10.215850830078123,1.497580885887146,0.0,0.4133045810645079,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1139,11,35,360,0.0307287093942054,10.285714285714286,49.9665908,19.7734951,3.297271728515625,1.2780632972717283,0.2362057566642761,1.4885761784555855,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,Koleje Małopolskie Sp. z o.o.,1177,12,39,441,0.0331350892098555,11.307692307692308,49.9665908,19.7734951,1.562896728515625,1.1312435865402222,0.4371982216835022,1.2450460070174945,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1170,1,106,1404,0.0905982905982906,13.245283018867925,49.9665908,19.7734951,-1.254486083984375,1.773585319519043,0.6119757890701294,2.424634878985494,1.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1101,2,32,349,0.0290644868301544,10.90625,49.9665908,19.7734951,6.293731689453125,1.538213849067688,0.0696200877428054,2.082972018656017,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1175,3,56,763,0.0476595744680851,13.625,49.9665908,19.7734951,7.160552978515625,1.7605528831481934,0.0638160854578018,0.5606686708299939,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1140,4,58,610,0.0508771929824561,10.517241379310343,49.9665908,19.7734951,11.102447509765623,2.608330011367798,0.048050656914711,1.3698967034542182,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1178,5,49,575,0.0415959252971137,11.73469387755102,49.9665908,19.7734951,15.944732666015623,1.6714835166931152,0.0,1.3136353978637163,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1137,6,51,648,0.0448548812664907,12.705882352941176,49.9665908,19.7734951,19.003692626953125,3.409430980682373,0.0,0.5319217054444899,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1175,7,68,732,0.0578723404255319,10.764705882352942,49.9665908,19.7734951,21.469146728515625,2.157845020294189,0.0,0.6153473219697603,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1178,8,90,1049,0.0764006791171477,11.655555555555557,49.9665908,19.7734951,21.217193603515625,2.698685646057129,0.0,0.3316859407417538,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1138,9,72,1078,0.0632688927943761,14.97222222222222,49.9665908,19.7734951,17.046051025390625,4.448534965515137,0.0,1.1116179988491617,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1175,10,37,460,0.0314893617021276,12.432432432432432,49.9665908,19.7734951,10.215850830078123,1.497580885887146,0.0,0.4133045810645079,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1139,11,35,360,0.0307287093942054,10.285714285714286,49.9665908,19.7734951,3.297271728515625,1.2780632972717283,0.2362057566642761,1.4885761784555855,0.0,0.0,0.0,3.0,3.0,3.0
Podbory Skawińskie,,1177,12,39,441,0.0331350892098555,11.307692307692308,49.9665908,19.7734951,1.562896728515625,1.1312435865402222,0.4371982216835022,1.2450460070174945,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,486,1,18,311,0.037037037037037,17.27777777777778,50.4090549,23.4222287,-1.869720458984375,1.748912692070007,0.8258046507835388,2.465519034466389,1.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,458,2,10,153,0.0218340611353711,15.3,50.4090549,23.4222287,5.358184814453125,1.3027530908584597,0.172169879078865,2.003580596381827,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,478,3,10,109,0.0209205020920502,10.9,50.4090549,23.4222287,5.795318603515625,1.6916722059249878,0.0629592686891555,1.146727998084745,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,468,4,20,382,0.0427350427350427,19.1,50.4090549,23.4222287,11.120025634765623,1.8698433637619016,0.0,1.3785753160490442,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,470,5,19,348,0.0404255319148936,18.31578947368421,50.4090549,23.4222287,15.891998291015623,0.8491182327270508,0.0,1.7311554791351975,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,460,6,19,348,0.0413043478260869,18.31578947368421,50.4090549,23.4222287,19.521270751953125,3.368080377578736,0.0,0.6047332665632928,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,494,7,18,271,0.0364372469635627,15.055555555555555,50.4090549,23.4222287,21.685943603515625,4.077442646026611,0.0,0.7181999709577409,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,478,8,12,191,0.0251046025104602,15.916666666666666,50.4090549,23.4222287,21.152740478515625,1.988220691680908,0.0,0.4777140458558787,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,468,9,51,542,0.1089743589743589,10.627450980392156,50.4090549,23.4222287,17.423004150390625,3.164837121963501,0.0,1.523900299891975,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,494,10,36,363,0.0728744939271255,10.083333333333334,50.4090549,23.4222287,9.627960205078123,1.4287375211715698,0.0,0.8699524832788151,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,449,11,46,775,0.1024498886414253,16.847826086956523,50.4090549,23.4222287,2.976959228515625,1.0993834733963013,0.2986583709716797,1.7787651824085964,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Koleje Mazowieckie - KM Spółka z o.o.,496,12,15,225,0.0302419354838709,15.0,50.4090549,23.4222287,1.031646728515625,1.3115625381469729,0.5312860012054443,1.3779168466882616,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,36,1,0,0,0.0,0.0,50.4090549,23.4222287,-1.869720458984375,1.748912692070007,0.8258046507835388,2.465519034466389,1.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,32,2,0,0,0.0,0.0,50.4090549,23.4222287,5.358184814453125,1.3027530908584597,0.172169879078865,2.003580596381827,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,40,3,1,8,0.025,8.0,50.4090549,23.4222287,5.795318603515625,1.6916722059249878,0.0629592686891555,1.146727998084745,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,36,4,2,156,0.0555555555555555,78.0,50.4090549,23.4222287,11.120025634765623,1.8698433637619016,0.0,1.3785753160490442,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,44,5,1,11,0.0227272727272727,11.0,50.4090549,23.4222287,15.891998291015623,0.8491182327270508,0.0,1.7311554791351975,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,40,6,0,0,0.0,0.0,50.4090549,23.4222287,19.521270751953125,3.368080377578736,0.0,0.6047332665632928,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,32,7,2,14,0.0625,7.0,50.4090549,23.4222287,21.685943603515625,4.077442646026611,0.0,0.7181999709577409,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,40,8,1,6,0.025,6.0,50.4090549,23.4222287,21.152740478515625,1.988220691680908,0.0,0.4777140458558787,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,28,9,1,6,0.0357142857142857,6.0,50.4090549,23.4222287,17.423004150390625,3.164837121963501,0.0,1.523900299891975,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,32,10,5,67,0.15625,13.4,50.4090549,23.4222287,9.627960205078123,1.4287375211715698,0.0,0.8699524832788151,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,44,11,4,37,0.0909090909090909,9.25,50.4090549,23.4222287,2.976959228515625,1.0993834733963013,0.2986583709716797,1.7787651824085964,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,Łódzka Kolej Aglomeracyjna Sp. z o.o.,44,12,0,0,0.0,0.0,50.4090549,23.4222287,1.031646728515625,1.3115625381469729,0.5312860012054443,1.3779168466882616,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,522,1,18,311,0.0344827586206896,17.27777777777778,50.4090549,23.4222287,-1.869720458984375,1.748912692070007,0.8258046507835388,2.465519034466389,1.0,0.0,0.0,3.0,3.0,3.0
Podbór,,490,2,10,153,0.0204081632653061,15.3,50.4090549,23.4222287,5.358184814453125,1.3027530908584597,0.172169879078865,2.003580596381827,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,518,3,11,117,0.0212355212355212,10.636363636363637,50.4090549,23.4222287,5.795318603515625,1.6916722059249878,0.0629592686891555,1.146727998084745,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,504,4,22,538,0.0436507936507936,24.454545454545453,50.4090549,23.4222287,11.120025634765623,1.8698433637619016,0.0,1.3785753160490442,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,514,5,20,359,0.0389105058365758,17.95,50.4090549,23.4222287,15.891998291015623,0.8491182327270508,0.0,1.7311554791351975,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,500,6,19,348,0.038,18.31578947368421,50.4090549,23.4222287,19.521270751953125,3.368080377578736,0.0,0.6047332665632928,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,526,7,20,285,0.0380228136882129,14.25,50.4090549,23.4222287,21.685943603515625,4.077442646026611,0.0,0.7181999709577409,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,518,8,13,197,0.025096525096525,15.153846153846152,50.4090549,23.4222287,21.152740478515625,1.988220691680908,0.0,0.4777140458558787,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,496,9,52,548,0.1048387096774193,10.538461538461538,50.4090549,23.4222287,17.423004150390625,3.164837121963501,0.0,1.523900299891975,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,526,10,41,430,0.0779467680608365,10.48780487804878,50.4090549,23.4222287,9.627960205078123,1.4287375211715698,0.0,0.8699524832788151,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,493,11,50,812,0.101419878296146,16.24,50.4090549,23.4222287,2.976959228515625,1.0993834733963013,0.2986583709716797,1.7787651824085964,0.0,0.0,0.0,3.0,3.0,3.0
Podbór,,540,12,15,225,0.0277777777777777,15.0,50.4090549,23.4222287,1.031646728515625,1.3115625381469729,0.5312860012054443,1.3779168466882616,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,1,0,0,0.0,0.0,50.6606303,20.3295139,-1.432220458984375,1.4569170475006104,0.4605269134044647,2.4880090333739773,1.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,2,0,0,0.0,0.0,50.6606303,20.3295139,5.932403564453125,1.5283156633377075,0.0841766595840454,1.9155879684358328,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,3,0,0,0.0,0.0,50.6606303,20.3295139,6.850006103515625,1.4683783054351809,0.0157244503498077,1.0720918465571552,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,4,0,0,0.0,0.0,50.6606303,20.3295139,10.979400634765623,1.7646262645721436,0.0004414469003677,1.284480424141189,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,5,0,0,0.0,0.0,50.6606303,20.3295139,16.511138916015625,0.7284784317016602,0.0,1.8970004294841656,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,6,0,0,0.0,0.0,50.6606303,20.3295139,19.312286376953125,3.43862247467041,0.0,0.4827529991682913,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,7,0,0,0.0,0.0,50.6606303,20.3295139,21.490631103515625,2.4479856491088867,0.0,0.8279774658597611,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,8,0,0,0.0,0.0,50.6606303,20.3295139,21.115631103515625,2.322416543960572,0.0,0.5406135376562156,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,9,0,0,0.0,0.0,50.6606303,20.3295139,17.499176025390625,2.6422460079193115,0.0,1.5791214675273253,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,10,0,0,0.0,0.0,50.6606303,20.3295139,10.208038330078123,1.3144158124923706,0.0,0.6049552424283203,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,0,11,0,0,0.0,0.0,50.6606303,20.3295139,3.189849853515625,1.0581891536712646,0.1718215644359588,1.5333751051516322,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,POLREGIO Spółka Akcyjna,447,12,34,421,0.076062639821029,12.382352941176473,50.6606303,20.3295139,1.613677978515625,0.9160856604576112,0.2221819013357162,1.4637747513904116,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,1,0,0,0.0,0.0,50.6606303,20.3295139,-1.432220458984375,1.4569170475006104,0.4605269134044647,2.4880090333739773,1.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,2,0,0,0.0,0.0,50.6606303,20.3295139,5.932403564453125,1.5283156633377075,0.0841766595840454,1.9155879684358328,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,3,0,0,0.0,0.0,50.6606303,20.3295139,6.850006103515625,1.4683783054351809,0.0157244503498077,1.0720918465571552,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,4,0,0,0.0,0.0,50.6606303,20.3295139,10.979400634765623,1.7646262645721436,0.0004414469003677,1.284480424141189,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,5,0,0,0.0,0.0,50.6606303,20.3295139,16.511138916015625,0.7284784317016602,0.0,1.8970004294841656,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,6,0,0,0.0,0.0,50.6606303,20.3295139,19.312286376953125,3.43862247467041,0.0,0.4827529991682913,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,7,0,0,0.0,0.0,50.6606303,20.3295139,21.490631103515625,2.4479856491088867,0.0,0.8279774658597611,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,8,0,0,0.0,0.0,50.6606303,20.3295139,21.115631103515625,2.322416543960572,0.0,0.5406135376562156,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,9,0,0,0.0,0.0,50.6606303,20.3295139,17.499176025390625,2.6422460079193115,0.0,1.5791214675273253,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,10,0,0,0.0,0.0,50.6606303,20.3295139,10.208038330078123,1.3144158124923706,0.0,0.6049552424283203,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,0,11,0,0,0.0,0.0,50.6606303,20.3295139,3.189849853515625,1.0581891536712646,0.1718215644359588,1.5333751051516322,0.0,0.0,0.0,3.0,3.0,3.0
Podchojny,,447,12,34,421,0.076062639821029,12.382352941176473,50.6606303,20.3295139,1.613677978515625,0.9160856604576112,0.2221819013357162,1.4637747513904116,0.0,0.0,0.0,3.0,3.0,3.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,1,0,0,0.0,0.0,51.8926555,18.9518908,0.044342041015625,1.230244278907776,0.2547092735767364,2.56288408721323,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,2,0,0,0.0,0.0,51.8926555,18.9518908,6.260528564453125,1.4589656591415403,0.0488664954900741,2.418193146251004,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,3,0,0,0.0,0.0,51.8926555,18.9518908,7.158599853515625,1.2391239404678345,0.0201929360628128,1.3019621823549845,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,4,0,0,0.0,0.0,51.8926555,18.9518908,11.182525634765623,1.6865664720535278,0.0012479722499847,1.694332148647128,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,5,0,0,0.0,0.0,51.8926555,18.9518908,17.114654541015625,1.5042924880981443,0.0,1.8030440856812275,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,6,0,0,0.0,0.0,51.8926555,18.9518908,19.431427001953125,2.7261905670166016,0.0,0.6241947590186647,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,2,7,0,0,0.0,0.0,51.8926555,18.9518908,21.394927978515625,2.4951179027557373,0.0,0.903651146946565,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,8,0,0,0.0,0.0,51.8926555,18.9518908,21.266021728515625,2.153534173965454,0.0,0.3000517172101193,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,9,0,0,0.0,0.0,51.8926555,18.9518908,17.833160400390625,2.8313193321228027,0.0,1.1998635529808497,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,10,0,0,0.0,0.0,51.8926555,18.9518908,10.944366455078123,1.170567512512207,0.0,1.220494094883796,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,11,0,0,0.0,0.0,51.8926555,18.9518908,3.971099853515625,1.257805109024048,0.1112651079893112,2.05190698796115,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,Łódzka Kolej Aglomeracyjna Sp. z o.o.,0,12,0,0,0.0,0.0,51.8926555,18.9518908,2.586334228515625,1.140281081199646,0.0785589218139648,2.1495427048460347,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,1,0,0,0.0,0.0,51.8926555,18.9518908,0.044342041015625,1.230244278907776,0.2547092735767364,2.56288408721323,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,2,0,0,0.0,0.0,51.8926555,18.9518908,6.260528564453125,1.4589656591415403,0.0488664954900741,2.418193146251004,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,3,0,0,0.0,0.0,51.8926555,18.9518908,7.158599853515625,1.2391239404678345,0.0201929360628128,1.3019621823549845,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,4,0,0,0.0,0.0,51.8926555,18.9518908,11.182525634765623,1.6865664720535278,0.0012479722499847,1.694332148647128,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,5,0,0,0.0,0.0,51.8926555,18.9518908,17.114654541015625,1.5042924880981443,0.0,1.8030440856812275,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,6,0,0,0.0,0.0,51.8926555,18.9518908,19.431427001953125,2.7261905670166016,0.0,0.6241947590186647,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,2,7,0,0,0.0,0.0,51.8926555,18.9518908,21.394927978515625,2.4951179027557373,0.0,0.903651146946565,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,8,0,0,0.0,0.0,51.8926555,18.9518908,21.266021728515625,2.153534173965454,0.0,0.3000517172101193,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,9,0,0,0.0,0.0,51.8926555,18.9518908,17.833160400390625,2.8313193321228027,0.0,1.1998635529808497,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,10,0,0,0.0,0.0,51.8926555,18.9518908,10.944366455078123,1.170567512512207,0.0,1.220494094883796,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,11,0,0,0.0,0.0,51.8926555,18.9518908,3.971099853515625,1.257805109024048,0.1112651079893112,2.05190698796115,0.0,0.0,0.0,1.0,1.0,1.0
Poddębice,,0,12,0,0,0.0,0.0,51.8926555,18.9518908,2.586334228515625,1.140281081199646,0.0785589218139648,2.1495427048460347,0.0,0.0,0.0,1.0,1.0,1.0
Podlasek,POLREGIO Spółka Akcyjna,222,1,42,1046,0.1891891891891892,24.904761904761905,53.5579166,22.5350534,-3.287689208984375,1.344841718673706,1.1053857803344729,1.7096746961198102,1.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,207,2,9,173,0.0434782608695652,19.22222222222222,53.5579166,22.5350534,3.969512939453125,1.6629700660705566,0.2449080348014831,1.618706039599692,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,218,3,10,193,0.0458715596330275,19.3,53.5579166,22.5350534,5.117584228515625,1.2365833520889282,0.1897737383842468,1.4136075088440598,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,216,4,4,60,0.0185185185185185,15.0,53.5579166,22.5350534,10.039947509765623,2.3009488582611084,0.0011529773473739,1.4662591749469625,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,223,5,19,385,0.085201793721973,20.26315789473684,53.5579166,22.5350534,16.239654541015625,0.7147842645645142,0.0,1.586779682381222,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,209,6,8,86,0.0382775119617224,10.75,53.5579166,22.5350534,19.048614501953125,2.324209213256836,0.0,0.6136569919746188,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,224,7,22,327,0.0982142857142857,14.863636363636363,53.5579166,22.5350534,21.117584228515625,1.9622896909713743,0.0,0.959999446001814,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,220,8,23,524,0.1045454545454545,22.782608695652176,53.5579166,22.5350534,20.744537353515625,1.1775081157684326,0.0,0.672828403034755,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,205,9,10,220,0.048780487804878,22.0,53.5579166,22.5350534,18.184722900390625,0.8551347851753235,0.0,1.4888357647130428,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,224,10,17,328,0.0758928571428571,19.294117647058822,53.5579166,22.5350534,9.538116455078123,1.5516273975372314,0.0,0.8850257288093294,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,212,11,17,446,0.080188679245283,26.23529411764705,53.5579166,22.5350534,3.656646728515625,1.3107787370681765,0.1622717827558517,2.074282711719663,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,POLREGIO Spółka Akcyjna,222,12,9,183,0.0405405405405405,20.33333333333333,53.5579166,22.5350534,2.144927978515625,1.5098373889923096,0.0915918499231338,1.6621715366966223,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,222,1,42,1046,0.1891891891891892,24.904761904761905,53.5579166,22.5350534,-3.287689208984375,1.344841718673706,1.1053857803344729,1.7096746961198102,1.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,207,2,9,173,0.0434782608695652,19.22222222222222,53.5579166,22.5350534,3.969512939453125,1.6629700660705566,0.2449080348014831,1.618706039599692,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,218,3,10,193,0.0458715596330275,19.3,53.5579166,22.5350534,5.117584228515625,1.2365833520889282,0.1897737383842468,1.4136075088440598,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,216,4,4,60,0.0185185185185185,15.0,53.5579166,22.5350534,10.039947509765623,2.3009488582611084,0.0011529773473739,1.4662591749469625,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,223,5,19,385,0.085201793721973,20.26315789473684,53.5579166,22.5350534,16.239654541015625,0.7147842645645142,0.0,1.586779682381222,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,209,6,8,86,0.0382775119617224,10.75,53.5579166,22.5350534,19.048614501953125,2.324209213256836,0.0,0.6136569919746188,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,224,7,22,327,0.0982142857142857,14.863636363636363,53.5579166,22.5350534,21.117584228515625,1.9622896909713743,0.0,0.959999446001814,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,220,8,23,524,0.1045454545454545,22.782608695652176,53.5579166,22.5350534,20.744537353515625,1.1775081157684326,0.0,0.672828403034755,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,205,9,10,220,0.048780487804878,22.0,53.5579166,22.5350534,18.184722900390625,0.8551347851753235,0.0,1.4888357647130428,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,224,10,17,328,0.0758928571428571,19.294117647058822,53.5579166,22.5350534,9.538116455078123,1.5516273975372314,0.0,0.8850257288093294,0.0,0.0,0.0,3.0,3.0,3.0
Podlasek,,212,11,17,446,0.080188679245283,26.23529411764705,53.5579166,22.5350534,3.656646728515625,1.3107787370681765,0.1622717827558517,2.074282711719663,0.0,0.0,0.0,3.0,3.0,3.0
